Date,Price,Open,High,Low,Vol.,Change %
06/09/2021,31.0,31.0,31.0,30.0,223820.0,0.0
06/09/2021,24.25,24.1,24.25,24.15,7450000.0,0.0062
06/09/2021,26.0,26.0,26.3,25.25,619080.0,0.0
06/09/2021,0.44,0.44,0.44,0.4,3080000.0,0.0
07/09/2021,38.44,38.4,38.44,38.44,936920.0,0.001
07/09/2021,24.2,24.25,24.3,24.2,14300000.0,-0.0021
07/09/2021,7.5,7.6,7.6,7.5,18390000.0,-0.0132
07/09/2021,13.5,13.5,13.5,13.5,317300.0,0.0
07/09/2021,27.0,26.0,27.0,27.0,444330.0,0.0385
07/09/2021,245.0,245.0,245.0,245.0,73870.0,0.0
07/09/2021,31.0,31.0,30.6,29.5,239240.0,0.0
07/09/2021,39251.29,39252.89,39273.75,39241.54,355940000.0,0.0
07/09/2021,1400.0,1400.0,1398.9,1357.0,36630.0,0.0
07/09/2021,0.44,0.44,0.44,0.42,2440000.0,0.0
08/09/2021,13.5,13.5,13.8,13.5,104500.0,0.0
08/09/2021,245.0,245.0,245.0,245.0,439030.0,0.0
08/09/2021,38.44,38.44,38.44,38.44,199110.0,0.0
08/09/2021,24.0,24.2,24.2,24.0,7410000.0,-0.0083
08/09/2021,39204.52,39251.29,39258.21,39195.82,354050000.0,-0.0012
08/09/2021,27.0,27.0,26.9,25.0,168170.0,0.0
08/09/2021,0.44,0.44,0.44,0.42,12040000.0,0.0
08/09/2021,7.5,7.5,7.55,7.5,10100000.0,0.0
08/09/2021,31.0,31.0,30.5,29.5,237210.0,0.0
08/09/2021,1400.0,1400.0,1400.0,1356.5,28050.0,0.0
09/09/2021,39201.33,39204.52,39216.34,39177.84,350500000.0,-0.0001
09/09/2021,7.85,7.5,7.85,7.55,3360000.0,0.0467
09/09/2021,23.8,24.0,24.1,23.5,9140000.0,-0.0083
09/09/2021,27.0,27.0,26.5,25.3,228220.0,0.0
09/09/2021,31.0,31.0,30.85,29.35,2360000.0,0.0
09/09/2021,0.41,0.44,0.41,0.41,953280.0,-0.0686
09/09/2021,38.92,38.44,38.92,38.92,12500000.0,0.0125
09/09/2021,245.0,245.0,245.0,245.0,65600.0,0.0
09/09/2021,1400.0,1400.0,1400.0,1360.0,15790.0,0.0
09/09/2021,13.5,13.5,13.5,13.5,210750.0,0.0
10/09/2021,27.0,27.0,26.45,25.2,78370.0,0.0
10/09/2021,24.0,23.8,24.0,23.45,10220000.0,0.0084
10/09/2021,31.0,31.0,30.5,30.0,147110.0,0.0
10/09/2021,1400.0,1400.0,1400.0,1350.2,72190.0,0.0
10/09/2021,13.5,13.5,13.75,13.5,160060.0,0.0
10/09/2021,0.42,0.41,0.42,0.42,1970000.0,0.0421
10/09/2021,38921.78,39201.33,39201.33,38887.11,154560000.0,-0.0070999999999999
10/09/2021,7.6,7.85,7.7,7.55,15260000.0,-0.0318
10/09/2021,38.92,38.92,38.92,38.92,242830.0,0.0
10/09/2021,245.0,245.0,245.0,245.0,14300.0,0.0
13/09/2021,39.0,38.92,39.0,39.0,723020.0,0.0021
13/09/2021,27.0,27.0,26.0,25.0,94000.0,0.0
13/09/2021,1400.0,1400.0,1400.0,1400.0,866870.0,0.0
13/09/2021,245.0,245.0,245.0,245.0,89400.0,0.0
13/09/2021,23.7,23.7,24.0,23.7,4190000.000000001,-0.0125
13/09/2021,0.42,0.42,0.42,0.42,2110000.0,0.0
13/09/2021,13.5,13.5,13.5,13.5,9780000.0,0.0
13/09/2021,7.7,7.6,7.7,7.6,11290000.0,0.0132
13/09/2021,30.0,31.0,30.0,30.0,458800.0,-0.0323
13/09/2021,38915.62,38921.78,38943.24,38911.36,201100000.0,-0.0002
14/09/2021,1400.0,1400.0,1400.0,1360.0,17200.0,0.0
14/09/2021,30.0,30.0,31.0,30.0,80590.0,0.0
14/09/2021,27.0,27.0,25.8,24.4,125260.0,0.0
14/09/2021,245.0,245.0,245.0,245.0,114160.0,0.0
14/09/2021,38920.5,38915.62,38936.99,38897.68,228480000.0,0.0001
14/09/2021,23.8,23.7,23.8,23.6,8320000.0,0.0042
14/09/2021,7.65,7.7,7.65,7.55,17770000.0,-0.0065
14/09/2021,39.0,39.0,39.0,39.0,317910.0,0.0
14/09/2021,0.42,0.42,0.42,0.42,2920000.0,0.0
14/09/2021,13.5,13.5,13.5,13.1,182410.0,0.0
15/09/2021,30.0,30.0,30.7,30.0,81240.0,0.0
15/09/2021,7.65,7.65,7.65,7.6,4890000.0,0.0
15/09/2021,245.0,245.0,245.0,245.0,55520.0,0.0
15/09/2021,27.0,27.0,25.65,24.5,180960.0,0.0
15/09/2021,38968.34,38920.5,38968.34,38858.01,141370000.0,0.0012
15/09/2021,1400.0,1400.0,1400.0,1400.0,502530.0,0.0
15/09/2021,23.65,23.8,23.75,23.5,9710000.0,-0.0063
15/09/2021,13.5,13.5,13.5,13.2,152030.0,0.0
15/09/2021,39.0,39.0,39.0,39.0,267810.0,0.0
15/09/2021,0.41,0.42,0.41,0.41,641610.0,-0.0204
16/09/2021,38911.31,38968.34,38968.34,38908.1,130180000.0,-0.0015
16/09/2021,27.0,27.0,25.2,24.6,12250.0,0.0
16/09/2021,0.41,0.41,0.42,0.41,2930000.0,0.0
16/09/2021,39.0,39.0,39.0,39.0,647600.0,0.0
16/09/2021,7.6,7.65,7.65,7.6,4420000.0,-0.0065
16/09/2021,13.5,13.5,13.5,13.25,191440.0,0.0
16/09/2021,1400.0,1400.0,1410.0,1372.6,56250.0,0.0
16/09/2021,30.0,30.0,30.65,30.0,179880.0,0.0
16/09/2021,245.0,245.0,245.0,245.0,14180.0,0.0
16/09/2021,23.65,23.65,23.65,23.5,8490000.0,0.0
17/09/2021,7.6,7.6,7.65,7.6,11060000.0,0.0
17/09/2021,1400.0,1400.0,1400.0,1400.0,158920.0,0.0
17/09/2021,38943.87,38911.31,38943.87,38873.71,155100000.0,0.0008
17/09/2021,245.0,245.0,245.0,245.0,114390.0,0.0
17/09/2021,27.0,27.0,25.0,24.45,106750.0,0.0
17/09/2021,13.5,13.5,13.5,13.0,218660.0,0.0
17/09/2021,0.41,0.41,0.42,0.4,2110000.0,0.0
17/09/2021,23.8,23.65,23.8,23.65,9950000.0,0.0063
17/09/2021,39.0,39.0,39.0,39.0,169280.0,0.0
17/09/2021,30.0,30.0,30.7,30.0,171700.0,0.0
20/09/2021,245.0,245.0,245.0,245.0,185200.0,0.0
20/09/2021,0.42,0.41,0.42,0.41,1390000.0,0.0210999999999999
20/09/2021,27.0,27.0,25.25,24.3,81710.0,0.0
20/09/2021,30.0,30.0,30.0,30.0,1270000.0,0.0
20/09/2021,1400.0,1400.0,1415.0,1385.0,91140.0,0.0
20/09/2021,13.2,13.5,13.2,13.2,638960.0,-0.0222
20/09/2021,7.6,7.6,7.65,7.55,10810000.0,0.0
20/09/2021,38906.42,38943.87,38961.46,38900.92,181950000.0,-0.001
20/09/2021,23.5,23.8,23.7,23.5,5660000.0,-0.0126
20/09/2021,39.0,39.0,39.0,39.0,211170.0,0.0
21/09/2021,27.0,27.0,25.4,24.3,299570.0,0.0
21/09/2021,30.0,30.0,30.7,30.0,181000.0,0.0
21/09/2021,39.0,39.0,39.0,39.0,182270.0,0.0
21/09/2021,1400.0,1400.0,1415.0,1384.2,190.0,0.0
21/09/2021,245.0,245.0,245.0,245.0,1220000.0,0.0
21/09/2021,0.42,0.42,0.42,0.41,2280000.0,0.0
21/09/2021,38873.85,38906.42,38906.82,38849.57,184440000.0,-0.0008
21/09/2021,7.65,7.6,7.65,7.6,38990000.0,0.0066
21/09/2021,22.95,23.5,23.4,22.7,14200000.0,-0.0233999999999999
21/09/2021,13.2,13.2,13.5,13.2,73740.0,0.0
22/09/2021,245.0,245.0,245.0,245.0,91350.0,0.0
22/09/2021,38852.69,38873.85,38874.92,38846.86,155380000.0,-0.0005
22/09/2021,27.0,27.0,25.0,24.3,44900.0,0.0
22/09/2021,13.2,13.2,13.65,13.2,97820.0,0.0
22/09/2021,1400.0,1400.0,1400.0,1372.0,4240.0,0.0
22/09/2021,30.0,30.0,30.7,30.0,122950.0,0.0
22/09/2021,0.42,0.42,0.42,0.42,1570000.0,0.0
22/09/2021,22.9,22.95,22.95,22.8,11760000.0,-0.0022
22/09/2021,39.0,39.0,39.0,39.0,360710.0,0.0
22/09/2021,7.6,7.65,7.65,7.6,18780000.0,-0.0065
23/09/2021,30.0,30.0,30.7,30.0,81160.0,0.0
23/09/2021,27.0,27.0,25.75,24.3,262250.0,0.0
23/09/2021,1400.0,1400.0,1390.0,1378.0,2490.0,0.0
23/09/2021,7.65,7.6,7.65,7.6,3860000.0,0.0066
23/09/2021,39.0,39.0,39.0,39.0,145370.0,0.0
23/09/2021,22.85,22.9,22.9,22.8,9200000.0,-0.0022
23/09/2021,0.41,0.42,0.42,0.41,4620000.0,-0.0204
23/09/2021,38874.13,38852.69,38889.58,38848.18,125800000.0,0.0006
23/09/2021,13.2,13.2,13.2,13.2,4900000.0,0.0
23/09/2021,245.0,245.0,245.0,245.0,291280.0,0.0
24/09/2021,23.5,22.85,23.5,22.85,12020000.0,0.0283999999999999
24/09/2021,7.5,7.45,7.5,7.0,4870000.0,-0.0196
24/09/2021,13.2,13.2,13.5,12.5,136200.0,0.0
24/09/2021,1400.0,1400.0,1390.0,1380.6,5470.0,0.0
24/09/2021,245.0,245.0,245.0,245.0,142780.0,0.0
24/09/2021,0.41,0.41,0.41,0.41,1930000.0,0.0
24/09/2021,27.0,27.0,25.7,24.6,81810.0,0.0
24/09/2021,39.0,39.0,39.0,39.0,133820.0,0.0
24/09/2021,30.0,30.0,31.5,29.4,162780.0,0.0
24/09/2021,38962.28,38874.69,38962.28,38832.05,633520000.0,0.0023
27/09/2021,1400.0,1400.0,1400.0,1380.5,41180.0,0.0
27/09/2021,30.0,30.0,31.4,30.0,167210.0,0.0
27/09/2021,0.41,0.41,0.98,0.95,469240.0,0.0
27/09/2021,38864.33,38962.28,38965.3,38511.97,139420000.0,-0.0025
27/09/2021,13.2,13.2,13.65,13.2,317850.0,0.0
27/09/2021,23.45,23.5,23.5,23.45,4820000.0,-0.0021
27/09/2021,245.0,245.0,245.0,245.0,41470.0,0.0
27/09/2021,7.45,7.5,7.45,7.4,5770000.0,-0.0067
27/09/2021,27.0,27.0,25.4,24.8,161600.0,0.0
27/09/2021,39.0,39.0,39.0,39.0,64379.99999999999,0.0
28/09/2021,23.3,23.45,23.45,23.3,5750000.0,-0.0064
28/09/2021,30.0,30.0,31.0,29.4,46210.0,0.0
28/09/2021,38858.99,38864.33,38864.56,38841.84,526300000.0,-0.0001
28/09/2021,13.2,13.2,13.85,13.2,179410.0,0.0
28/09/2021,7.45,7.45,7.5,7.4,11120000.0,0.0
28/09/2021,39.0,39.0,39.0,39.0,395420.0,0.0
28/09/2021,27.0,27.0,25.55,24.35,41060.0,0.0
28/09/2021,1400.0,1400.0,1400.0,1400.0,344550.0,0.0
28/09/2021,0.41,0.41,0.41,0.41,1460000.0,0.0
28/09/2021,245.0,245.0,245.0,245.0,462860.0,0.0
29/09/2021,39.0,39.0,39.0,39.0,360760.0,0.0
29/09/2021,24.3,27.0,24.3,24.3,855290.0,-0.1
29/09/2021,23.5,23.3,23.5,23.2,12110000.0,0.0086
29/09/2021,1489.0,1400.0,1489.0,1489.0,278510.0,0.0636
29/09/2021,29.6,29.55,29.6,29.6,693510.0,-0.0133
29/09/2021,13.5,13.2,13.6,13.5,2920000.0,0.0227
29/09/2021,261.0,245.0,261.0,250.0,1210000.0,0.0653
29/09/2021,0.41,0.41,0.98,0.94,960570.0,0.0
29/09/2021,7.6,7.45,7.6,7.45,9460000.0,0.0200999999999999
29/09/2021,39592.29,38858.99,39592.29,38854.32,474370000.0,0.0189
30/09/2021,0.41,0.41,0.98,0.94,703730.0,0.0
30/09/2021,13.2,13.5,13.2,13.2,3150000.0,-0.0222
30/09/2021,280.0,261.0,280.0,249.0,4200000.0,0.0728
30/09/2021,7.55,7.6,7.6,7.55,4950000.0,-0.0066
30/09/2021,23.45,23.5,23.6,23.3,10510000.0,-0.0021
30/09/2021,40221.17,39590.91,40221.17,39073.9,282810000.0,0.0159
30/09/2021,24.3,24.3,24.95,23.5,1040000.0,0.0
30/09/2021,1480.0,1489.0,1480.0,1403.8,394930.0,-0.006
30/09/2021,29.6,29.6,29.9,28.5,617920.0,0.0
30/09/2021,39.6,39.0,40.0,38.64,7880000.0,0.0154
04/10/2021,0.4,0.41,0.41,0.4,2960000.0,0.0
04/10/2021,13.2,13.2,13.75,13.2,490420.0,0.0
04/10/2021,24.3,24.3,25.3,24.3,196420.0,0.0
04/10/2021,40243.05,40221.17,40266.46,40221.17,202350000.0,0.0005
04/10/2021,23.5,23.45,23.55,23.5,9380000.0,0.0021
04/10/2021,1480.0,1480.0,1478.7,1402.0,48900.0,0.0
04/10/2021,29.6,29.6,29.95,29.0,414990.0,0.0
04/10/2021,280.0,280.0,280.0,280.0,44910.0,0.0
04/10/2021,7.6,7.55,7.6,7.55,9070000.0,0.0066
04/10/2021,39.6,39.6,39.6,39.6,459430.0,0.0
05/10/2021,29.6,29.6,30.0,29.0,103250.0,0.0
05/10/2021,40716.66,40243.05,40722.95,40241.49,432990000.0,0.0118
05/10/2021,7.95,7.6,8.0,7.55,16350000.000000002,0.0461
05/10/2021,0.41,0.4,0.41,0.39,6940000.0,0.0
05/10/2021,13.2,13.2,13.75,13.2,207930.0,0.0
05/10/2021,23.9,23.5,23.95,23.55,9220000.0,0.017
05/10/2021,1480.0,1480.0,1430.0,1400.0,27290.0,0.0
05/10/2021,25.5,24.3,25.5,25.5,195270.0,0.0494
05/10/2021,39.6,39.6,39.6,39.6,105260.0,0.0
05/10/2021,280.0,280.0,280.0,280.0,102350.0,0.0
06/10/2021,24.05,23.9,24.4,23.9,11630000.0,0.0063
06/10/2021,13.2,13.2,13.75,13.2,114870.0,0.0
06/10/2021,1480.0,1480.0,1430.0,1381.0,69700.0,0.0
06/10/2021,39.6,39.6,39.6,39.6,260850.00000000003,0.0
06/10/2021,0.4,0.41,0.4,0.4,1990000.0,0.0
06/10/2021,29.6,29.6,30.9,29.0,208520.0,0.0
06/10/2021,25.5,25.5,25.4,24.65,186170.0,0.0
06/10/2021,40765.2,40716.66,40883.39,40716.66,400640000.0,0.0012
06/10/2021,280.0,280.0,280.0,280.0,116780.0,0.0
06/10/2021,7.75,7.95,8.4,7.75,25270000.0,-0.0252
07/10/2021,29.6,29.6,30.85,29.0,179710.0,0.0
07/10/2021,24.15,24.05,24.3,24.0,11660000.0,0.0042
07/10/2021,39.6,39.6,39.6,39.6,1540000.0,0.0
07/10/2021,40829.15,40820.31,40842.93,40764.21,339290000.0,0.0016
07/10/2021,0.39,0.4,0.41,0.39,4990000.0,-0.0213
07/10/2021,1480.0,1480.0,1407.0,1400.1,52120.0,0.0
07/10/2021,7.9,7.75,8.0,7.9,12970000.0,0.0194
07/10/2021,13.2,13.2,13.2,13.2,976710.0,0.0
07/10/2021,25.5,25.5,25.5,24.8,71280.0,0.0
07/10/2021,280.0,280.0,280.0,280.0,144210.0,0.0
08/10/2021,280.0,280.0,280.0,280.0,90710.0,0.0
08/10/2021,39.6,39.6,39.6,39.6,89990.0,0.0
08/10/2021,1480.0,1480.0,1420.0,1400.0,50950.0,0.0
08/10/2021,7.95,7.9,8.0,7.95,7310000.0,0.0063
08/10/2021,40868.36,40829.15,40884.8,40808.72,331040000.0,0.001
08/10/2021,0.41,0.39,0.41,0.4,2260000.0,0.0326
08/10/2021,25.5,25.5,25.8,24.5,153130.0,0.0
08/10/2021,13.2,13.2,13.3,13.05,262720.0,0.0
08/10/2021,29.6,29.6,29.7,29.0,39680.0,0.0
08/10/2021,24.5,24.15,24.5,24.3,3920000.0,0.0144999999999999
11/10/2021,37.2,39.6,37.2,37.2,2260000.0,-0.0605999999999999
11/10/2021,13.2,13.2,13.3,12.7,409540.0,0.0
11/10/2021,0.39,0.41,0.41,0.39,3050000.0,-0.0526
11/10/2021,280.0,280.0,280.0,280.0,485340.0,0.0
11/10/2021,25.5,25.5,25.5,24.5,175210.0,0.0
11/10/2021,7.95,7.95,8.0,7.9,6390000.0,0.0
11/10/2021,1480.0,1480.0,1414.8,1361.2,180740.0,0.0
11/10/2021,40714.22,40868.36,40877.68,40596.68,191250000.0,-0.0038
11/10/2021,29.05,29.6,30.0,29.05,628550.0,-0.0186
11/10/2021,24.55,24.5,24.7,24.5,12230000.0,0.002
12/10/2021,8.05,7.95,8.15,7.95,22540000.0,0.0126
12/10/2021,0.39,0.39,0.41,0.39,2210000.0,0.0222
12/10/2021,13.2,13.2,13.6,12.55,779160.0,0.0
12/10/2021,29.05,29.05,29.95,29.0,668500.0,0.0
12/10/2021,25.5,25.5,24.25,24.15,126790.0,0.0
12/10/2021,40897.19,40714.0,40914.83,40714.0,563880000.0,0.0045
12/10/2021,280.0,280.0,280.0,280.0,45490.0,0.0
12/10/2021,1480.0,1480.0,1405.0,1361.1,10120.0,0.0
12/10/2021,37.2,37.2,37.2,37.2,777750.0,0.0
12/10/2021,24.55,24.55,24.6,24.55,6700000.0,0.0
13/10/2021,24.8,24.55,24.8,24.6,4150000.000000001,0.0102
13/10/2021,25.5,25.5,24.95,24.1,349180.0,0.0
13/10/2021,41051.19,40896.96,41072.67,40896.96,446170000.0,0.0038
13/10/2021,280.0,280.0,280.0,280.0,207500.0,0.0
13/10/2021,13.2,13.2,13.2,13.2,1190000.0,0.0
13/10/2021,8.3,8.05,8.4,8.05,16550000.0,0.0311
13/10/2021,0.4,0.39,0.4,0.39,2330000.0,0.0
13/10/2021,29.05,29.05,29.05,29.05,674150.0,0.0
13/10/2021,1480.0,1480.0,1400.0,1361.4,26530.0,0.0
13/10/2021,37.2,37.2,37.2,37.2,1870000.0,0.0
14/10/2021,25.5,25.5,24.95,24.15,295980.0,0.0
14/10/2021,280.0,280.0,280.0,280.0,34910.0,0.0
14/10/2021,13.2,13.2,13.95,13.0,607010.0,0.0
14/10/2021,29.05,29.05,29.95,29.0,382470.0,0.0
14/10/2021,1480.0,1480.0,1400.0,1375.3,9330.0,0.0
14/10/2021,41129.98,41051.19,41144.99,41041.35,908050000.0,0.0019
14/10/2021,0.41,0.4,0.41,0.4,2990000.0,0.0215
14/10/2021,8.25,8.3,8.4,8.15,21170000.0,-0.006
14/10/2021,24.7,24.8,24.8,24.7,9800000.0,-0.004
14/10/2021,37.6,37.2,37.6,37.6,811020.0,0.0108
15/10/2021,0.41,0.41,0.41,0.39,2510000.0,0.0
15/10/2021,280.0,280.0,280.0,280.0,80350.0,0.0
15/10/2021,38.32,37.6,38.32,37.6,9610000.0,0.0191
15/10/2021,1480.0,1480.0,1400.0,1361.0,5700.0,0.0
15/10/2021,29.05,29.05,29.95,29.05,152920.0,0.0
15/10/2021,13.2,13.2,13.85,13.3,142600.0,0.0
15/10/2021,25.5,25.5,25.0,24.1,397620.0,0.0
15/10/2021,41438.15,41129.98,41438.15,41023.53,728960000.0,0.0075
15/10/2021,8.3,8.25,8.3,8.15,7350000.0,0.0060999999999999
15/10/2021,24.7,24.7,24.9,24.5,5110000.0,0.0
18/10/2021,38.32,38.32,38.32,38.32,533830.0,0.0
18/10/2021,8.3,8.3,8.4,8.25,12300000.0,0.0
18/10/2021,24.85,24.7,25.0,24.7,7040000.0,0.0060999999999999
18/10/2021,25.5,25.5,25.4,24.2,418670.0,0.0
18/10/2021,13.2,13.2,14.0,13.35,216510.0,0.0
18/10/2021,0.39,0.41,0.41,0.39,15410000.0,-0.0526
18/10/2021,29.05,29.05,29.8,29.05,84190.0,0.0
18/10/2021,1405.0,1480.0,1405.0,1405.0,231820.0,-0.0507
18/10/2021,280.0,280.0,280.0,280.0,27730.0,0.0
18/10/2021,41144.67,41438.15,41438.93,41125.06,338720000.0,-0.0070999999999999
20/10/2021,13.2,13.2,14.0,13.4,346540.0,0.0
20/10/2021,25.5,25.5,25.0,24.0,805530.0,0.0
20/10/2021,0.39,0.39,0.4,0.39,3660000.0,0.0222
20/10/2021,29.05,29.05,29.5,29.0,421190.0,0.0
20/10/2021,41249.71,41144.67,41278.17,41083.89,499510000.0,0.0026
20/10/2021,38.32,38.32,38.32,38.32,877210.0,0.0
20/10/2021,280.0,280.0,280.0,280.0,90310.0,0.0
20/10/2021,8.35,8.3,8.35,8.3,16390000.0,0.006
20/10/2021,24.95,24.85,25.05,24.85,11940000.0,0.004
20/10/2021,1405.0,1405.0,1405.0,1405.0,385580.0,0.0
21/10/2021,1405.0,1405.0,1405.0,1391.0,103570.0,0.0
21/10/2021,29.2,29.05,29.2,29.2,304780.0,0.0052
21/10/2021,24.95,24.95,25.0,24.9,6160000.0,0.0
21/10/2021,8.35,8.35,8.35,8.3,11300000.0,0.0
21/10/2021,41.16,38.32,41.16,41.16,477980.0,0.0741
21/10/2021,0.4,0.39,0.4,0.39,7710000.0,0.0
21/10/2021,25.5,25.5,24.95,24.05,353880.0,0.0
21/10/2021,13.2,13.2,14.0,13.55,274440.0,0.0
21/10/2021,280.0,280.0,280.0,280.0,26480.0,0.0
21/10/2021,41704.11,41249.71,41744.32,41230.41,216180000.0,0.011
22/10/2021,29.5,29.2,29.5,29.5,594760.0,0.0103
22/10/2021,8.4,8.35,8.4,8.3,18490000.0,0.006
22/10/2021,25.0,25.5,25.45,25.0,1020000.0,-0.0196
22/10/2021,25.0,24.95,25.0,24.9,8980000.0,0.002
22/10/2021,41763.26,41704.11,41770.57,41691.69,510180000.0,0.0014
22/10/2021,41.16,41.16,41.16,41.16,302550.0,0.0
22/10/2021,0.4,0.4,0.41,0.39,10280000.0,0.0
22/10/2021,1405.0,1405.0,1405.0,1391.2,202600.0,0.0
22/10/2021,280.0,280.0,280.0,280.0,29680.0,0.0
22/10/2021,14.5,13.2,14.5,14.5,753510.0,0.0984999999999999
25/10/2021,1405.0,1405.0,1430.0,1375.2,189490.0,0.0
25/10/2021,15.5,14.5,15.5,15.5,1040000.0,0.069
25/10/2021,41.16,41.16,41.16,41.16,2870000.0,0.0
25/10/2021,0.41,0.4,0.41,0.4,20460000.0,0.0
25/10/2021,25.0,25.0,25.5,24.55,130110.0,0.0
25/10/2021,30.0,29.5,30.0,30.0,339530.0,0.0169
25/10/2021,41814.74,41763.26,41868.43,41738.33,674500000.0,0.0012
25/10/2021,24.9,25.0,25.0,24.9,7290000.0,-0.004
25/10/2021,280.0,280.0,280.0,280.0,71230.0,0.0
25/10/2021,8.35,8.4,8.5,8.35,13780000.0,-0.006
26/10/2021,24.8,24.9,25.0,24.65,7820000.0,-0.004
26/10/2021,1405.0,1405.0,1439.0,1405.0,358720.0,0.0
26/10/2021,8.45,8.35,8.5,8.35,20330000.0,0.012
26/10/2021,40.0,41.16,40.0,39.2,17450000.0,-0.0282
26/10/2021,15.6,15.5,17.0,15.6,2870000.0,0.0065
26/10/2021,30.0,30.0,31.0,30.0,299570.0,0.0
26/10/2021,25.0,25.0,25.9,24.75,254520.0,0.0
26/10/2021,41814.94,41814.74,41856.59,41744.38,348330000.0,0.0
26/10/2021,280.0,280.0,280.0,280.0,435470.0,0.0
26/10/2021,0.4,0.41,0.4,0.4,7370000.0,0.0
27/10/2021,25.0,24.8,25.0,24.85,5720000.0,0.0081
27/10/2021,0.44,0.4,0.44,0.4,42980000.0,0.0957
27/10/2021,40.8,40.0,40.8,40.0,4600000.0,0.02
27/10/2021,25.0,25.0,26.0,24.9,142890.0,0.0
27/10/2021,30.0,30.0,31.45,30.0,65510.00000000001,0.0
27/10/2021,1400.0,1405.0,1400.0,1400.0,276650.0,-0.0036
27/10/2021,8.4,8.45,8.5,8.4,9010000.0,-0.0059
27/10/2021,41790.26,41814.94,41814.94,41766.41,284600000.0,-0.0006
27/10/2021,280.0,280.0,280.0,280.0,266100.0,0.0
27/10/2021,15.6,15.6,15.5,14.6,412990.0,0.0
28/10/2021,8.5,8.4,8.55,8.4,60030000.0,0.0118999999999999
28/10/2021,280.0,280.0,280.0,280.0,46340.0,0.0
28/10/2021,0.48,0.44,0.48,0.48,14430000.0,0.0971
28/10/2021,1400.0,1400.0,1439.9,1400.0,37740.0,0.0
28/10/2021,41961.14,41779.27,41975.68,41778.54,558890000.0,0.0040999999999999
28/10/2021,33.0,30.0,33.0,32.9,997250.0,0.1
28/10/2021,25.05,25.0,25.2,24.95,5540000.0,0.002
28/10/2021,43.4,40.8,43.4,41.2,1070000.0,0.0637
28/10/2021,25.0,25.0,25.85,25.0,207710.0,0.0
28/10/2021,15.6,15.6,15.3,14.15,231510.0,0.0
29/10/2021,25.25,25.05,25.25,25.0,9000000.0,0.008
29/10/2021,42038.6,41961.14,42054.18,41950.82,334740000.0,0.0018
29/10/2021,42.4,43.4,42.4,42.0,1700000.0,-0.023
29/10/2021,280.0,280.0,280.0,280.0,105020.0,0.0
29/10/2021,36.3,33.0,36.3,36.3,2270000.0,0.1
29/10/2021,1400.0,1400.0,1410.0,1350.0,11120.0,0.0
29/10/2021,8.6,8.5,8.65,8.5,10670000.0,0.0118
29/10/2021,15.6,15.6,15.3,14.2,270330.0,0.0
29/10/2021,25.0,25.0,25.85,25.05,97020.0,0.0
29/10/2021,0.53,0.53,0.53,0.53,50840000.0,0.0973
01/11/2021,15.6,15.6,15.4,14.55,181360.0,0.0
01/11/2021,42.0,42.4,42.0,42.0,3430000.0,-0.0093999999999999
01/11/2021,25.0,25.0,25.0,25.0,1240000.0,0.0
01/11/2021,41976.79,42038.6,42047.5,41976.79,377930000.0,-0.0015
01/11/2021,8.55,8.6,8.65,8.5,29280000.0,-0.0058
01/11/2021,25.15,25.25,25.3,25.0,13490000.0,-0.004
01/11/2021,280.0,280.0,280.0,280.0,309930.0,0.0
01/11/2021,1400.0,1400.0,1439.9,1400.0,90240.0,0.0
01/11/2021,0.58,0.57,0.58,0.54,62930000.0,0.0886999999999999
01/11/2021,39.9,36.3,39.9,39.9,670780.0,0.0992
02/11/2021,42013.39,41977.1,42151.04,41969.42,318910000.0,0.0009
02/11/2021,39.9,39.9,43.85,38.0,1560000.0,0.0
02/11/2021,8.5,8.55,8.6,8.45,52580000.0,-0.0058
02/11/2021,25.0,25.15,25.1,25.0,29900000.0,-0.006
02/11/2021,280.0,280.0,280.0,280.0,352770.0,0.0
02/11/2021,1400.0,1400.0,1430.0,1365.0,45860.0,0.0
02/11/2021,25.0,25.0,25.6,23.9,162640.0,0.0
02/11/2021,15.6,15.6,15.2,14.55,311800.0,0.0
02/11/2021,0.55,0.58,0.55,0.52,32310000.000000004,-0.0519
02/11/2021,42.0,42.0,42.0,42.0,307960.0,0.0
03/11/2021,15.6,15.6,15.2,14.55,385040.0,0.0
03/11/2021,25.0,25.0,25.0,23.9,49240.0,0.0
03/11/2021,280.0,280.0,280.0,280.0,109920.0,0.0
03/11/2021,41975.45,42013.39,42042.45,41964.97,292940000.0,-0.0009
03/11/2021,39.9,39.9,40.0,36.2,533080.0,0.0
03/11/2021,1400.0,1400.0,1430.0,1360.0,39300.0,0.0
03/11/2021,24.5,25.0,25.0,24.5,5760000.0,-0.02
03/11/2021,42.0,42.0,42.0,42.0,429610.0,0.0
03/11/2021,0.52,0.55,0.54,0.5,25390000.0,-0.0469
03/11/2021,8.3,8.5,8.4,8.25,9720000.0,-0.0235
04/11/2021,37.0,39.9,37.0,37.0,773300.0,-0.0727
04/11/2021,25.0,25.0,25.0,23.5,70060.0,0.0
04/11/2021,280.0,280.0,280.0,280.0,18930.0,0.0
04/11/2021,42.0,42.0,42.0,42.0,826370.0,0.0
04/11/2021,1400.0,1400.0,1430.0,1400.0,30020.0,0.0
04/11/2021,41943.83,41975.45,41985.99,41930.73,160880000.0,-0.0008
04/11/2021,0.55,0.52,0.55,0.5,6130000.0,0.0492
